episode,fatigue,skill_level,task_completion_time,task_complexity,task_type
603,1.0,1,8.96378432931208,high,robot-only
604,0.0,2,7.718049530418806,high,collaborative
605,0.0,0,9.826340521626062,low,human-only
606,0.5,2,11.518836358560197,high,robot-only
607,0.0,1,11.057199884584307,high,collaborative
608,0.0,1,12.702844847725245,high,human-only
609,1.0,0,10.872574374803403,high,collaborative
610,0.5,0,5.968350592235365,high,human-only
611,0.5,2,10.883401442532616,low,human-only
612,0.0,0,8.149002046193797,high,human-only
613,0.0,1,8.82654025672572,high,collaborative
614,0.5,0,10.858474304590608,medium,collaborative
615,0.5,1,11.548811271393882,medium,human-only
616,1.0,2,12.046279410839977,low,human-only
617,1.0,0,11.013513465760395,medium,robot-only
618,1.0,1,9.541123027738124,high,collaborative
619,1.0,2,8.710157817635896,low,collaborative
620,1.0,2,8.747564765335358,high,robot-only
621,0.5,2,9.522077331229754,high,robot-only
622,0.0,0,11.980908557636756,low,human-only
623,1.0,1,11.825364227341554,high,collaborative
624,0.0,1,9.380482462940861,low,robot-only
625,0.5,1,9.346539232264169,medium,collaborative
626,0.0,0,7.827763305869288,high,human-only
627,1.0,0,9.263298010036422,low,human-only
628,0.5,0,9.150594861811992,low,robot-only
629,1.0,1,12.544613744357596,high,human-only
630,0.5,2,9.791836107611127,high,collaborative
631,1.0,2,7.809903582247465,low,human-only
632,0.5,2,15.279961481543424,low,human-only
633,0.0,2,9.972498314089203,medium,human-only
634,0.5,2,8.461226483605513,medium,robot-only
635,0.5,2,7.007548676319271,high,collaborative
636,0.5,1,9.056878833632279,medium,human-only
637,0.0,1,9.335649102796202,medium,robot-only
638,0.0,2,11.447820282935217,medium,human-only
639,0.5,1,13.666569376416067,high,human-only
640,1.0,1,11.025534663911019,medium,human-only
641,0.0,2,10.731342178968108,medium,human-only
642,1.0,2,12.252161040237764,medium,robot-only
643,0.5,0,7.847045385005786,high,collaborative
644,1.0,2,7.391621588315219,low,human-only
645,1.0,1,10.037371751849948,low,human-only
646,0.5,1,9.630691191504507,medium,collaborative
647,0.5,2,8.41677520897063,low,human-only
648,0.5,0,7.989183320228872,medium,collaborative
649,0.0,2,9.408629907242645,high,human-only
650,0.5,0,7.5420373979429804,high,human-only
651,0.0,2,12.02860685307327,medium,collaborative
652,0.5,2,8.483337981522748,high,human-only
653,1.0,1,11.08131329240331,high,human-only
654,1.0,2,13.923456987243762,low,collaborative
655,1.0,1,9.247697632512883,low,robot-only
656,0.5,2,12.316201135232932,medium,collaborative
657,1.0,2,9.389366159301849,low,human-only
658,1.0,0,13.899551848611855,medium,robot-only
659,0.5,2,11.333007674651167,low,collaborative
660,0.5,2,6.814464079371506,medium,human-only
661,0.0,0,8.066940142294223,low,collaborative
662,0.0,1,10.530896976321994,medium,human-only
663,1.0,1,8.902466824834729,medium,human-only
664,0.0,2,9.3612781838672,medium,robot-only
665,0.0,1,13.265609496980534,low,robot-only
666,1.0,2,10.542671167551275,low,collaborative
667,0.0,2,9.83348146220423,medium,human-only
668,0.5,1,9.351437524891342,medium,collaborative
669,1.0,1,8.385484737077908,high,collaborative
670,0.0,1,10.66446847368177,high,collaborative
671,0.0,2,11.084106461420102,low,robot-only
672,0.0,1,10.817052144884137,low,robot-only
673,1.0,1,11.723788140374674,medium,human-only
674,1.0,1,10.855640913163752,medium,collaborative
675,0.0,2,9.312555315582062,low,human-only
676,0.0,0,10.25674914674047,high,collaborative
677,0.0,0,8.69965013206919,low,robot-only
678,0.0,1,10.507676690329282,medium,robot-only
679,0.0,0,10.663567793520858,medium,collaborative
680,0.5,2,6.933967382426285,high,collaborative
681,1.0,2,13.078482274119,high,human-only
682,0.0,0,11.947138452382603,high,robot-only
683,1.0,0,6.968596123560987,low,robot-only
684,0.5,0,8.16606727040571,low,collaborative
685,1.0,0,8.250773720525709,high,human-only
686,0.5,2,12.543007562887727,medium,collaborative
687,0.0,1,8.369487555718994,high,robot-only
688,1.0,2,11.966798612903002,medium,collaborative
689,1.0,0,9.203372585877403,low,collaborative
690,1.0,2,11.293197268936996,medium,collaborative
691,1.0,0,8.87435450499086,low,collaborative
692,0.0,1,9.748954729960046,high,human-only
693,0.5,1,11.848270170679466,low,robot-only
694,0.5,1,5.753244083062879,low,collaborative
695,0.0,1,8.406111211508554,low,robot-only
696,0.0,2,9.709625278759662,medium,robot-only
697,0.5,2,8.52393924614514,low,collaborative
698,0.0,2,11.271247352758689,low,human-only
699,0.0,2,8.511208716904914,high,robot-only
700,0.5,2,8.915671769277363,low,collaborative
701,0.0,0,13.267287798751674,low,human-only
702,1.0,0,8.754052351433899,medium,collaborative
703,0.0,0,7.186732001694465,low,human-only
704,0.0,2,9.641041646926752,medium,collaborative
705,1.0,0,8.35161189001246,high,collaborative
706,0.0,2,10.18974847891305,low,robot-only
707,0.5,0,11.63799772106425,low,robot-only
708,0.0,0,11.071566582106009,low,human-only
709,1.0,0,10.985953402689079,low,human-only
710,0.0,1,9.047044116693153,low,human-only
711,0.0,0,10.288743348193423,high,collaborative
712,0.5,2,8.225321733907622,medium,robot-only
713,0.0,1,5.55736009236886,high,human-only
714,0.5,0,8.640206771095174,medium,robot-only
715,0.5,1,9.844094785534713,medium,robot-only
716,0.5,1,7.737290565111181,low,collaborative
717,1.0,0,8.838635619233415,low,human-only
718,1.0,2,10.887967656472554,low,human-only
719,0.5,0,9.444169506387997,medium,collaborative
720,1.0,0,7.910439940290805,low,robot-only
721,0.0,2,11.53963727011083,high,collaborative
722,0.0,0,6.76090499546045,low,human-only
723,0.5,1,9.813469705872514,high,collaborative
724,1.0,2,9.579417390338161,low,robot-only
725,1.0,0,13.885196384460443,low,collaborative
726,1.0,1,10.515009339239286,low,robot-only
727,0.5,0,7.03305110412883,medium,collaborative
728,0.0,2,6.695860294972617,medium,collaborative
729,0.0,2,10.835459170593742,high,collaborative
730,1.0,2,10.281576666663568,high,human-only
731,0.5,1,11.870371871691772,high,collaborative
732,0.5,2,9.349221265294535,high,robot-only
733,1.0,2,9.942401794495206,medium,robot-only
734,0.5,2,10.078316346409304,medium,robot-only
735,1.0,2,12.522913887002792,low,collaborative
736,1.0,1,10.932202114573592,medium,robot-only
737,1.0,1,9.475411606579197,high,collaborative
738,1.0,2,9.265772788140815,high,robot-only
739,0.0,2,8.253022299570233,low,robot-only
740,0.5,1,7.582848473346484,medium,human-only
741,0.0,1,11.254245472659878,high,collaborative
742,1.0,2,10.448163706770789,low,collaborative
743,0.5,1,9.149184528396072,medium,robot-only
744,0.5,0,11.434226183621355,medium,human-only
745,0.0,2,10.488476976741401,high,human-only
746,1.0,1,9.388471648578031,high,collaborative
747,0.5,1,7.519841928973722,medium,collaborative
748,0.0,1,7.720107644277007,low,robot-only
749,0.0,1,9.965978490697623,high,robot-only
750,0.0,1,10.999731227806407,low,human-only
751,0.0,1,14.559648107957214,low,collaborative
752,0.5,0,9.792437407538097,medium,human-only
753,0.5,2,10.05141045648627,low,robot-only
754,0.0,2,11.138635828799151,low,human-only
755,0.0,1,11.171864509787035,medium,robot-only
756,0.0,1,7.552647546603366,low,collaborative
757,0.5,0,8.986708551375086,medium,robot-only
758,0.5,2,8.173193471487373,low,collaborative
759,0.5,2,6.846200943319698,high,collaborative
760,0.5,1,11.753446514552936,medium,collaborative
761,0.5,2,10.718022959289089,high,collaborative
762,0.5,1,7.702623453685547,low,human-only
763,0.5,1,9.543912228621608,medium,robot-only
764,0.0,2,2.9285806684696656,medium,collaborative
765,1.0,1,11.132537131416395,medium,robot-only
766,0.5,2,3.548413554813588,high,robot-only
767,0.5,2,13.475936896061814,medium,robot-only
768,0.0,0,9.762400502826496,medium,human-only
769,1.0,1,12.322097690040305,low,human-only
770,1.0,2,12.31873917889018,low,human-only
771,0.0,1,10.07714368440382,high,human-only
772,1.0,0,8.92861156019299,medium,collaborative
773,1.0,2,10.55602045767998,low,human-only
774,0.5,1,12.935033525797822,medium,robot-only
775,0.0,1,12.952127398036705,medium,robot-only
776,0.5,0,10.522947061024473,low,human-only
777,0.0,1,8.03785739849156,medium,robot-only
778,0.0,1,10.583892555832822,medium,collaborative
779,0.5,1,11.82648170480195,medium,robot-only
780,1.0,0,9.152600817955303,medium,robot-only
781,1.0,2,7.9503314830924054,low,collaborative
782,1.0,0,12.553332558619708,low,human-only
783,0.5,1,8.299317587347184,high,collaborative
784,1.0,1,8.745947211671949,medium,robot-only
785,1.0,1,6.494183621346909,medium,human-only
786,0.5,0,13.035073714564108,high,collaborative
787,0.0,2,11.238720298704632,high,human-only
788,1.0,1,8.086972393991235,low,collaborative
789,0.0,1,9.837586906205699,high,collaborative
790,1.0,1,8.958703595691757,medium,human-only
791,0.0,1,11.536698682263518,low,collaborative
792,1.0,1,13.016644556810274,medium,human-only
793,0.5,2,7.329328515273177,medium,robot-only
794,0.0,2,10.233156615129625,low,collaborative
795,0.5,0,10.22495364444142,high,human-only
796,0.0,1,10.701873340793224,medium,robot-only
797,0.5,1,11.435035035158498,low,collaborative
798,0.5,0,8.034817012830109,medium,human-only
799,0.5,1,12.002468458258722,low,human-only
800,0.5,1,10.889997290726097,high,robot-only
801,1.0,1,8.735260730274033,high,collaborative
802,1.0,0,6.427164667326881,medium,robot-only
803,1.0,1,11.346057003892438,low,human-only
804,0.0,0,10.772707901327614,high,collaborative
805,0.5,0,9.988403832704943,high,collaborative
806,0.5,1,11.037469605331244,low,human-only
807,0.5,1,10.66528413093193,high,collaborative
808,0.5,0,13.453643470275885,low,robot-only
809,0.5,0,6.232230860380968,high,collaborative
810,1.0,1,8.906581745183018,medium,robot-only
811,1.0,0,8.89240458639169,medium,collaborative
812,1.0,2,9.667667915452835,high,collaborative
813,0.0,1,6.677871051363725,medium,collaborative
814,0.0,0,9.232553373048587,medium,collaborative
815,0.5,2,8.995444353541561,medium,robot-only
816,0.5,1,12.090934193603257,high,human-only
817,0.5,2,10.71155168571767,low,collaborative
818,0.0,2,9.819419359764783,low,collaborative
819,0.5,2,9.35317549466756,low,robot-only
820,1.0,0,12.320916877820085,medium,collaborative
821,0.5,2,8.498305088399176,low,human-only
822,1.0,1,11.255034003761647,high,collaborative
823,0.5,1,7.401658971904189,low,robot-only
824,0.0,1,11.407195248380226,low,robot-only
825,0.0,1,12.096001703864147,low,robot-only
826,0.5,2,7.162142141760951,medium,robot-only
827,0.0,0,8.224483371169892,high,human-only
828,0.5,1,8.196486921320462,medium,collaborative
829,0.5,0,4.454749606677005,medium,human-only
830,0.0,2,7.427351975444419,medium,robot-only
831,1.0,2,6.871332299076588,high,human-only
832,1.0,0,14.550319746004611,low,human-only
833,1.0,1,8.168208272140543,high,collaborative
834,0.5,1,6.571888719509666,low,human-only
835,0.0,1,12.501084273709289,medium,human-only
836,0.0,1,9.482861048393106,medium,human-only
837,1.0,1,6.559211256839805,medium,human-only
838,0.0,1,11.706686152885158,high,human-only
839,0.0,2,9.094818299162439,medium,collaborative
840,0.5,2,9.58483508322726,high,human-only
841,1.0,1,7.3844059580388315,medium,robot-only
842,0.0,0,12.813407079612027,medium,robot-only
843,0.0,0,10.795729650106441,low,collaborative
844,1.0,0,8.08632524019038,low,robot-only
845,0.5,0,11.17121937810606,low,human-only
846,0.0,1,12.056021592763674,low,human-only
847,1.0,0,13.365777658913249,high,human-only
848,0.5,0,10.274842630839654,medium,human-only
849,0.0,0,9.624110474283706,medium,robot-only
850,0.0,0,10.897491179028048,low,human-only
851,0.5,1,6.225910425677512,high,robot-only
852,0.0,0,4.972757818442356,low,robot-only
853,1.0,1,12.286330044085139,high,robot-only
854,1.0,2,9.37978469470355,medium,human-only
855,0.5,1,8.469386546926893,medium,robot-only
856,0.0,0,14.032325894282145,low,robot-only
857,0.0,1,10.696945338598757,high,human-only
858,0.5,1,6.856608854790565,medium,collaborative
859,0.5,1,12.747336652741108,high,collaborative
860,1.0,1,6.1963919129242395,medium,robot-only
861,1.0,0,10.550024363333717,high,robot-only
862,0.5,2,11.28758264475345,low,robot-only
863,1.0,1,13.096705729192426,low,collaborative
864,0.5,1,6.2228585353566395,medium,robot-only
865,0.5,1,9.153960809286241,high,human-only
866,1.0,0,8.917971276003941,medium,human-only
867,0.5,1,10.883677880026822,medium,human-only
868,0.5,1,8.415004592232076,low,robot-only
869,0.5,1,12.204582880564601,high,human-only
870,1.0,0,11.469197599287597,high,collaborative
871,0.0,2,8.53248928706477,medium,collaborative
872,1.0,2,9.283349382691016,high,human-only
873,0.5,1,11.049164543881751,medium,collaborative
874,1.0,1,8.439357792119207,high,robot-only
875,1.0,2,9.8833513271544,high,robot-only
876,0.5,2,9.51924846580619,low,collaborative
877,0.5,0,6.825263229727405,high,human-only
878,1.0,0,7.139291747897898,medium,collaborative
879,1.0,2,9.850537978622638,low,collaborative
880,1.0,1,7.689399514113228,low,human-only
881,0.5,2,6.842643750560802,high,robot-only
882,0.5,0,9.943077177965572,low,robot-only
883,0.5,2,8.397999264225716,medium,human-only
884,0.0,1,9.144544818876366,medium,robot-only
885,0.0,2,7.28518375052654,high,collaborative
886,0.0,1,10.66920164306554,low,robot-only
887,0.5,1,8.346092806035099,low,robot-only
888,0.5,1,7.421529274899824,high,human-only
889,0.5,1,10.795678072271187,medium,robot-only
890,1.0,0,9.979194583240723,medium,human-only
891,1.0,0,10.124916997564057,low,robot-only
892,1.0,2,7.401087982140687,high,human-only
893,1.0,0,9.824662108990491,low,collaborative
894,0.5,2,9.527187223979388,high,human-only
895,0.5,0,10.495732777916025,high,robot-only
896,0.5,1,8.928498720608603,high,robot-only
897,0.5,1,11.086387802894066,medium,collaborative
898,0.0,0,10.209560820863613,medium,collaborative
899,0.5,1,7.092198977338027,medium,human-only
900,0.5,1,6.361998967393818,high,robot-only
901,0.5,1,8.433515702268307,low,robot-only
902,0.0,1,10.973944712603876,medium,collaborative
903,0.5,1,10.081087142806577,medium,collaborative
904,0.5,2,8.31384343236941,low,human-only
905,1.0,2,7.517000312717682,medium,human-only
906,1.0,2,10.9755546001178,medium,robot-only
907,0.5,1,9.260907785751469,high,collaborative
908,0.0,1,12.315075179307476,high,robot-only
909,0.5,2,9.779326046228126,high,robot-only
910,1.0,0,8.88593502843036,medium,collaborative
911,0.0,0,7.6669367923800635,high,robot-only
912,0.0,0,8.106016701581424,medium,human-only
913,0.0,1,11.593672217476028,medium,human-only
914,0.5,1,9.189911117731244,high,robot-only
915,0.0,1,10.15310377100358,high,collaborative
916,0.0,0,11.75106760304907,medium,collaborative
917,0.0,1,12.050379324415509,low,robot-only
918,0.0,2,12.967520952559227,low,robot-only
919,0.5,2,12.115899870649617,medium,collaborative
920,1.0,1,9.541787313758562,low,robot-only
921,1.0,1,10.207309362380727,low,collaborative
922,0.5,2,10.293557770833583,medium,collaborative
923,0.5,0,14.626547430836823,medium,human-only
924,0.5,1,10.43471124734009,high,robot-only
925,1.0,2,8.113920043546624,high,human-only
926,0.5,1,11.451072475677867,medium,collaborative
927,0.0,0,9.921303009428922,medium,collaborative
928,0.5,2,10.740224748904184,high,robot-only
929,1.0,1,12.136929595987773,high,human-only
930,0.5,0,10.15203910376404,low,collaborative
931,1.0,2,12.317213724366614,low,collaborative
932,1.0,0,7.11552089094392,low,human-only
933,1.0,2,11.7127405364445,low,human-only
934,0.5,2,6.325927958834598,low,collaborative
935,0.0,1,7.672684280575794,low,collaborative
936,0.0,1,12.219166897973922,medium,collaborative
937,1.0,1,12.180153772681274,high,collaborative
938,0.5,1,6.715005747099385,high,human-only
939,0.5,1,7.746120375700866,high,collaborative
940,0.0,2,8.7552426289923,low,robot-only
941,0.5,0,9.970810465672084,high,robot-only
942,1.0,0,10.502854145312249,low,collaborative
943,0.0,1,10.959468323949888,high,human-only
944,0.0,1,6.8686638140829945,low,human-only
945,1.0,1,10.656417416378009,medium,human-only
946,0.0,2,9.25015892853084,high,robot-only
947,0.5,2,10.463036589912287,low,robot-only
948,0.5,0,12.897539476612334,high,robot-only
949,0.5,0,8.981071589488277,low,collaborative
950,0.5,1,9.862260913807216,medium,collaborative
951,0.0,2,7.350354905627128,medium,robot-only
952,0.5,2,10.060552225950332,high,collaborative
953,1.0,2,4.950302159862288,low,human-only
954,0.0,2,12.104719537824106,low,human-only
955,0.0,0,7.111914468779208,medium,collaborative
956,0.0,0,10.414535396566693,low,robot-only
957,0.0,1,9.822808701797262,medium,collaborative
958,0.5,1,9.612216323872437,medium,collaborative
959,0.0,1,10.617972330554604,high,collaborative
960,0.0,2,7.527372253695267,low,collaborative
961,0.5,1,10.497211872302431,high,human-only
962,0.0,1,9.577861359700913,high,human-only
963,0.5,1,7.745516420546924,medium,robot-only
964,1.0,0,10.260786771401593,medium,collaborative
965,0.5,0,6.8777165877919195,low,robot-only
966,0.5,2,8.477446539250725,medium,robot-only
967,1.0,0,11.155561851998883,low,human-only
968,0.0,0,10.559005095476302,low,robot-only
969,0.0,0,9.295170720736339,medium,human-only
970,0.5,2,9.445315548154738,low,human-only
971,0.5,0,10.26605886530483,high,robot-only
972,0.0,2,8.897271791828476,medium,human-only
973,0.5,2,10.363854730092141,high,robot-only
974,1.0,1,10.035944648636846,medium,collaborative
975,0.0,0,10.426469190013034,medium,collaborative
976,0.0,1,11.479462580919188,high,robot-only
977,1.0,1,8.2015703868151,high,robot-only
978,0.5,0,9.681654920860229,medium,robot-only
979,0.5,1,11.51664937926752,medium,collaborative
980,0.5,1,7.5876845951517495,medium,human-only
981,0.0,2,6.995444085591969,low,collaborative
